unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
510343,Micro Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510342,Four Oaks Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510340,Four Oaks Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510336,East Clayton Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510334,Dixon Road Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510333,Corinth Holders High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510332,Corinth-Holders Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510330,Cooper Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510329,Cleveland Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510328,"Cleveland Elementary, Clayton",Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510327,Cleveland High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510326,West Clayton Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510325,Johnston County Schools Career Technical,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510324,Clayton High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510310,Benson Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510308,Benson Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510359,McGee's Crossroads Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510360,Meadow School,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510344,North Johnston Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510367,Johnston Co Early College Academy,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510408,Wilson's Mills Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510406,West Johnston High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510404,South Smithfield Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510414,West View Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510364,Archer Lodge Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510402,South Johnston High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510399,Smithfield-Selma High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510397,Smithfield Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510390,Selma Middle School,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510388,Selma Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510LEA,,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510380,South Campus Community High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510368,North Johnston High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510372,Pine Level Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510373,Powhatan Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510381,South Campus Community Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510374,Princeton Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510410,Polenta Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510376,Princeton High,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510377,River Dell Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510378,Riverwood Elementary,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
510379,Riverwood Middle,Johnston County Schools,Johnston County,2017,"1,873.0",166.1,"1,706.9",1.6,8.6,38.0,117.9,553.6,"1,059.0",94.3,2.7
520304,Pollocksville Elementary,Jones County Schools,Jones County,2017,"1,553.4",,"1,553.4",,,,,291.3,"1,262.1",0.0,
520308,Comfort Elementary,Jones County Schools,Jones County,2017,"1,553.4",,"1,553.4",,,,,291.3,"1,262.1",0.0,
520320,Jones Senior High,Jones County Schools,Jones County,2017,"1,553.4",,"1,553.4",,,,,291.3,"1,262.1",0.0,
520324,Jones Middle,Jones County Schools,Jones County,2017,"1,553.4",,"1,553.4",,,,,291.3,"1,262.1",0.0,
520336,Trenton Elementary,Jones County Schools,Jones County,2017,"1,553.4",,"1,553.4",,,,,291.3,"1,262.1",0.0,
520LEA,,Jones County Schools,Jones County,2017,"1,553.4",,"1,553.4",,,,,291.3,"1,262.1",0.0,
520328,Maysville Elementary,Jones County Schools,Jones County,2017,"1,553.4",,"1,553.4",,,,,291.3,"1,262.1",0.0,
132308,"Forest Park Elementary, Kannapolis",Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132312,Fred L Wilson Elementary,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132328,Jackson Park Elementary,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132329,Kannapolis Intermediate,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132330,Kannapolis Middle,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132304,A L Brown High,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132332,Shady Brook Elementary,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132336,Woodrow Wilson Elementary,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
132LEA,,Kannapolis City Schools,Kannapolis City,,,,,,,,,,,,
530302,BT Bullock Elementary,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530LEA,,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530358,Warren Williams Elementary Alternative,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530356,West Lee Middle,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530354,J R Ingram Jr Elementary,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530346,Tramway Elementary,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530343,Southern Lee High School,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530341,SanLee Middle School,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530340,J Glenn Edwards Elementary,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530335,Lee Early College,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530320,Greenwood Elementary,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530316,Floyd L Knight Children Center,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530314,East Lee Middle,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530312,Deep River Elementary,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530308,Broadway Elementary,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530306,Bragg Street Academy,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
530336,Lee County High,Lee County Schools,Lee County,2017,"2,148.3",232.8,"1,915.6",8.6,12.1,89.7,122.4,455.2,"1,382.8",77.6,8.6
540304,Banks Elementary,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540312,E B Frink Middle,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540315,Kinston High,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540317,Lenoir County Early College High,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540318,Lenoir County Learning Academy,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540316,La Grange Elementary,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540LEA,,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540344,Woodington Middle,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540340,"Southwood Elementary, Kinston",Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540338,Southeast Elementary,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540336,South Lenoir High,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540308,Contentnea-Savannah School,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540328,Pink Hill Elementary,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540326,"Northwest Elementary, Kinston",Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540325,"Northeast Elementary, Kinston",Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540324,North Lenoir High,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540320,Moss Hill Elementary,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
540330,Rochelle Middle,Lenoir County Public Schools,Lenoir County Public,,,,,,,,,,,,
291LEA,,Lexington City Schools,Lexington City,,,,,,,,,,,,
291352,Southwest Elementary School,Lexington City Schools,Lexington City,,,,,,,,,,,,
291350,South Lexington Development Center,Lexington City Schools,Lexington City,,,,,,,,,,,,
291348,South Lexington School,Lexington City Schools,Lexington City,,,,,,,,,,,,
291336,Lexington Senior High,Lexington City Schools,Lexington City,,,,,,,,,,,,
291332,Lexington Middle School,Lexington City Schools,Lexington City,,,,,,,,,,,,
291340,Pickett Elementary School,Lexington City Schools,Lexington City,,,,,,,,,,,,
291308,Charles England Elementary School,Lexington City Schools,Lexington City,,,,,,,,,,,,
550360,S Ray Lowder Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550LEA,,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550372,West Lincoln Middle,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550368,West Lincoln High,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550364,"Union Elementary, Vale",Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550362,St James Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550330,LCST,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550350,North Lincoln Middle,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550328,Iron Station Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550324,Kiser Intermediate,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550322,East Lincoln Middle,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550320,East Lincoln High,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550316,GE Massey Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550314,Catawba Springs Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550312,Battleground Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550308,Asbury Academy,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550334,Lincolnton Middle,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550336,Love Memorial Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550340,Childers Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550332,Lincolnton High,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550356,Rock Springs Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550349,Pumpkin Center Intermediate,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550342,North Brook Elementary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550344,North Lincoln High,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
550348,Pumpkin Center Primary,Lincoln County Schools,Lincoln County,2017,"1,856.4",176.7,"1,679.7",1.2,12.2,15.8,147.5,441.3,"1,155.5",82.9,11.0
560328,Iotla Valley Elementary,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560324,Highlands School,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560320,Franklin High,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560332,Nantahala School,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560316,East Franklin Elementary,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560304,Cartoogechaye Elementary,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560330,Macon Middle School,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560338,South Macon Elementary,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560LEA,,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560350,"Union Academy, Franklin",Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560331,Mountain View Intermediate,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
560329,Macon Early College High School,Macon County Schools,Macon County,2017,"2,232.1",142.5,"2,089.6",,8.6,8.6,125.4,627.2,"1,268.6",193.8,14.3
570LEA,,Madison County Schools,Madison County,2017,789.2,68.2,721.0,,14.6,4.9,48.7,268.0,389.7,63.3,19.5
570320,Mars Hill Elementary,Madison County Schools,Madison County,2017,789.2,68.2,721.0,,14.6,4.9,48.7,268.0,389.7,63.3,19.5
570319,Madison Middle,Madison County Schools,Madison County,2017,789.2,68.2,721.0,,14.6,4.9,48.7,268.0,389.7,63.3,19.5
570318,Madison High,Madison County Schools,Madison County,2017,789.2,68.2,721.0,,14.6,4.9,48.7,268.0,389.7,63.3,19.5
570317,Madison Early College High,Madison County Schools,Madison County,2017,789.2,68.2,721.0,,14.6,4.9,48.7,268.0,389.7,63.3,19.5
570312,Hot Springs Elementary,Madison County Schools,Madison County,2017,789.2,68.2,721.0,,14.6,4.9,48.7,268.0,389.7,63.3,19.5
570306,Brush Creek Elementary,Madison County Schools,Madison County,2017,789.2,68.2,721.0,,14.6,4.9,48.7,268.0,389.7,63.3,19.5
580356,Rodgers Elementary,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580372,Riverside Middle,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580368,"Riverside High, Williamston",Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580350,South Creek Middle,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580344,South Creek High,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580324,Jamesville Elementary,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580320,Edna Andrews Elementary,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580316,East End Elementary,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580312,E J Hayes Elementary,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580LEA,,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
580308,Williamston Primary,Martin County Schools,Martin County,2017,"3,003.1",416.9,"2,586.2",21.3,25.5,51.0,319.0,821.0,"1,633.4",131.9,8.5
590LEA,,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590393,McDowell,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590328,McDowell Early College,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590330,McDowell High,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590332,Nebo Elementary,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590336,North Cove Elementary,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590340,Old Fort Elementary,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590344,Pleasant Gardens Elementary,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
590352,West Marion Elementary,McDowell County Schools,McDowell County,2017,"3,359.1",152.2,"3,207.0",4.5,2.2,17.9,127.6,"1,116.7","1,790.4",299.9,24.6
