unit_code,School_Name,Lea_Name,County,Year,Crime_Rate_Index_Rate,Crime_Rate_Violent_Rate,Crime_Rate_Property_Rate,Crime_Rate_Murder_Rate,Crime_Rate_Rape_Rate,Crime_Rate_Robbery_Rate,Crime_Rate_Assault_Rate,Crime_Rate_Burglary_Rate,Crime_Rate_Larceny_Rate,Crime_Rate_MVT_Rate,Crime_Rate_Arson_Rate
600488,Oaklawn Language Academy,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600485,Oakdale Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600474,Newell Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600478,J H Gunn Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600479,Northeast Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600480,North Mecklenburg High,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600481,Northridge Middle,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600491,Olde Providence Elementary,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
600482,Northwest School of the Arts,Charlotte-Mecklenburg Schools,Mecklenburg County,2014,4036.0,534.0,3502.0,4.9,23.1,168.0,338.1,671.2,2647.5,183.3,18.1
610310,Deyton Elementary,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
610320,Gouge Elementary,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
610322,Greenlee Primary,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
610326,Harris Middle,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
610332,Mayland Early College,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
610334,Mitchell High,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
610302,Bowman Middle,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
610LEA,,Mitchell County Schools,Mitchell County,2014,1838.2,91.9,1746.3,,,46.0,46.0,367.6,1286.8,91.9,
620324,Mount Gilead Elementary,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620336,Troy Elementary,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620310,Montgomery Learning Academy,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620312,Candor Elementary,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620314,East Middle,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620316,East Montgomery High,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620318,Green Ridge Elementary,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620330,Page Street Elementary,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620334,Star Elementary,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620339,West Middle,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620340,West Montgomery High,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
620LEA,,Montgomery County Schools,Montgomery County,2014,2996.3,252.1,2744.2,3.6,46.8,18.0,183.7,889.5,1750.2,104.4,28.8
630312,Cameron Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630308,Aberdeen Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630374,West Pine Middle,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630316,Carthage Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630304,Aberdeen Primary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630LEA,,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630317,Crain's Creek Middle,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630324,Sandhills Farm Life Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630373,West Pine Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630368,West End Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630364,Vass-Lakeview Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630360,Union Pines High,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630356,Southern Pines Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630352,Southern Pines Primary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630320,Elise Middle,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630350,"Southern Middle, Aberdeen",Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630342,Pinehurst Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630336,Pinecrest High,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630332,North Moore High,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630331,New Century Middle,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630330,The Community Learning Center @ Pinckney,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630328,Highfalls Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630348,Robbins Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
630376,Westmoore Elementary,Moore County Schools,Moore County,2014,2226.0,172.3,2053.7,0.0,8.9,40.0,123.4,653.8,1313.1,86.7,5.6
640358,Red Oak Middle,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640340,Tar River Academy,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640316,Cedar Grove Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640320,Nash Central Middle,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640324,Coopers Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640326,D S Johnson Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640328,Englewood Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640329,G R Edwards Middle,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640332,M B Hubbard Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640334,J W Parker Middle,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640335,Rocky Mount Middle,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640336,Middlesex Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640304,Bailey Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640302,"Fairview Elementary, Rocky Mount",Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640346,Nash Central High,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640306,Baskerville Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640347,NRM Early College High School,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640350,Northern Nash High,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640354,O R Pope Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640360,Red Oak Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640361,Rocky Mount High,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640362,Southern Nash Middle,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640364,Southern Nash High,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640376,Spring Hope Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640384,"Swift Creek Elementary, Whitakers",Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640396,Williford Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640400,Winstead Avenue Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640LEA,,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640348,Nashville Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
640308,Benvenue Elementary,Nash-Rocky Mount Schools,Nash County,2014,,,,,,,,,,,
650323,Edwin A Anderson Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650324,"Edwin A Alderman Elementary, Wilmington",New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650325,Emma B Trask Middle,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650341,John J Blair Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650309,Castle Hayne Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650316,College Park Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650312,R Freeman Sch of Engineering,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650304,Bradley Creek Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650308,Carolina Beach Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650340,Isaac M Bear Early College High School,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650326,Emsley A Laney High,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650310,Charles P Murray Middle,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650392,Williston Middle,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650327,Eugene Ashley High,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650328,Forest Hills Global Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650332,The International School at Gregory,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650338,Heyward C Bellamy Elem,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650339,Holly Tree Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650LEA,,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650409,D.C. Virgo Preparatory Academy,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650408,Wrightsville Beach Elem,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650404,Wrightsboro Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650400,Winter Park Model Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650394,Wilmington Early College High,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650384,A H Snipes Academy of Arts/Des,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650380,Walter L Parsley Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650366,Dr John Codington Elem,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650368,Sunset Park Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650351,Myrtle Grove Middle,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650362,Pine Valley Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650356,Ogden Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650342,John T Hoggard High,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650355,Career Readiness Academy at Mosley PLC,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650354,J. C. Roe Center,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650353,Dr Hubert Eaton Sr Elem,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650352,New Hanover High,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650364,Roland-Grise Middle,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650350,M C S Noble Middle,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650348,Murrayville Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650346,Mary C Williams Elementary,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650345,Lake Forest Academy,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
650343,Holly Shelter Middle,New Hanover County Schools,New Hanover County,2014,4313.7,471.4,3842.2,13.7,33.5,136.0,288.1,982.1,2635.3,224.8,10.9
660334,Northampton County Alternative School,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660336,Northampton County High School,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660325,Gaston Middle,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660356,Squire Elementary,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660308,Conway Middle,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660306,"Central Elementary, Jackson",Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660360,Willis Hare Elementary,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660320,Gaston Elementary,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
660LEA,,Northampton County Schools,Northampton County,2014,3008.1,266.4,2741.7,5.6,16.7,55.5,188.7,1731.6,932.4,77.7,16.7
670304,Bell Fork Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670308,Blue Creek Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670337,Richlands Primary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670352,Swansboro High,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670351,Swansboro Middle,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670350,Swansboro Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670347,Stateside Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670346,Summersill Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670345,"Southwest Middle, Jacksonville",Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670344,Southwest High,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670343,"Southwest Elementary, Jacksonville",Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670342,Silverdale Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670341,Sand Ridge Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670340,Richlands High,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670339,Richlands Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670338,"Parkwood Elementary, Jacksonville",Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670LEA,,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670336,Northwoods Park Middle,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670335,Queens Creek Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670333,"Northside High, Jacksonville",Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670310,Carolina Forest Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670312,Clyde Erwin Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670314,Dixon Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670318,Dixon Middle,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670320,Dixon High,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670321,Hunters Creek Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670356,Trexler Middle,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670322,Hunters Creek Middle,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670324,Jacksonville High,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670325,Jacksonville Commons Middle,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670329,Meadow View Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670330,Morton Elementary,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670331,New Bridge Middle,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670332,"Northwoods Elementary, Jacksonville",Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670323,Jacksonville Commons Elem,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
670364,White Oak High,Onslow County Schools,Onslow County,2014,3043.5,175.7,2867.8,4.7,20.9,33.2,116.9,598.7,2159.1,110.0,14.5
680324,Efland Cheeks Elementary,Orange County Schools,Orange County,2014,2290.7,151.1,2139.7,1.4,15.6,38.3,95.7,606.4,1444.7,88.7,6.4
680316,Charles W Stanford Middle,Orange County Schools,Orange County,2014,2290.7,151.1,2139.7,1.4,15.6,38.3,95.7,606.4,1444.7,88.7,6.4
680304,A L Stanback Middle,Orange County Schools,Orange County,2014,2290.7,151.1,2139.7,1.4,15.6,38.3,95.7,606.4,1444.7,88.7,6.4
681304,Carrboro Elementary,Chapel Hill-Carrboro Schools,Orange County,2014,2290.7,151.1,2139.7,1.4,15.6,38.3,95.7,606.4,1444.7,88.7,6.4
